dag,algo,kind,label,seed,app_timeout_rate,task_timeout_rate,energy,delay_succ,delay_all,E_succ,E_all,UtilityScore_succ,UtilityScore_all,score,runtime_min,inference_time_ms,D_all_src,has_reeval,src_dir,mtime
chain,PPO,ext_rl,PPO,5,0.4266666666666667,0.7963333333333333,0.3193923774746959,1.3482287445249082,1.4685852224814582,0.1928483523689143,0.1928483523689143,-0.5419104759061513,-0.546016241794107,-1.0,14.6,0.0,result.json,False,main_comparison_20260822_004654,2026-08-28 19:08
chain,PPO,ext_rl,PPO,7,0.23333333333333334,0.6536666666666666,0.3186079824580199,1.1485893718576006,1.277564702008887,0.2214990343599737,0.2214990343599737,-0.34503478749932004,-0.3505277636144187,-1.0,18.46,0.0,result.json,False,main_comparison_20260822_004654,2026-08-28 19:08
chain,PPO,ext_rl,PPO,42,0.68,0.7963333333333333,0.3154453723505669,1.025176088984059,1.4357481309889772,0.2142563528182809,0.2142563528182809,-0.6310774360579536,-0.6428973676295974,-1.0,15.67,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:54
chain,TransEdgeStyle,ext_rl,TransEdgeStyle,1,0.15333333333333332,0.6946666666666667,0.2239880191046056,1.397096907774577,1.374213003856848,0.2096048508157501,0.2096048508157501,0.14824296824661984,0.14932714075946446,4911.959340613601,25.14,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:57
chain,TransEdgeStyle,ext_rl,TransEdgeStyle,3,0.23333333333333334,0.756,0.2171872340158577,1.5829109518863504,1.514252050490296,0.2281049025397426,0.2281049025397426,-0.3766836062120452,-0.37382553680261515,6245.645935693948,25.1,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:57
chain,TransEdgeStyle,ext_rl,TransEdgeStyle,5,0.17333333333333334,0.752,0.2158481154701891,1.5283161119010171,1.4812654931560594,0.2009154508683061,0.2009154508683061,0.002816875552824719,0.005096423120097926,7739.381108258482,21.88,0.0,result.json,False,main_comparison_20260822_004654,2026-08-28 19:04
chain,TransEdgeStyle,ext_rl,TransEdgeStyle,7,0.06,0.6533333333333333,0.2198891752383844,1.2658831827991484,1.2474281978525663,0.198520951330425,0.198520951330425,0.6179574724123164,0.6185098585868877,5783.107038700865,22.93,0.0,result.json,False,main_comparison_20260822_004654,2026-08-28 19:05
chain,TransEdgeStyle,ext_rl,TransEdgeStyle,42,0.09333333333333334,0.688,0.2229412792624416,1.2685697140295835,1.247903287398776,0.1976708779906542,0.1976708779906542,0.49316808545116747,0.49392546540126286,3382.769102334416,25.37,0.0,result.json,False,main_comparison_20260824_203442,2026-08-28 13:58
chain,Edge-only,heuristic,Edge-only,1,0.23333333333333334,0.71,0.2834930125119482,1.590133548860593,1.528678348664881,0.2790622389868052,0.2790622389868052,-0.3710491094803142,-0.368478728627111,-0.5664879394335202,,,result.json,False,main_comparison_20260824_203442,2026-08-28 14:02
chain,Edge-only,heuristic,Edge-only,3,0.92,0.7913333333333333,0.2318553224184348,1.1,1.6282666666666676,0.2388038164203335,0.2388038164203335,-0.711433166519024,-0.7238445436380848,-0.733676867083015,,,result.json,False,main_comparison_20260824_203442,2026-08-28 14:02
