dag,reviewer,param_key,param_val,is_default,seed,app_timeout_rate,delay_succ,delay_all,UtilityScore_all,UtilityScore_succ,energy
default,R1-6,SHIELD_THR_HIGH,1p1,False,1,0.11333333333333333,1.24053034613276,1.2142454907515177,0.4037166672023567,0.4026501910910071,0.2043399100721759
default,R1-6,SHIELD_THR_HIGH,1p2,False,1,0.10666666666666667,1.2455950401225127,1.2106252331679435,0.4383626706265388,0.43699295576434066,0.20421291842502262
default,R1-6,SHIELD_THR_HIGH,1p05,False,3,0.15333333333333332,1.3734964353531327,1.310877338397006,0.15095811412842525,0.14799203074364378,0.22669757152565956
default,R1-6,SHIELD_THR_HIGH,1p15,False,3,0.14,1.360114823447666,1.2994213646432107,0.23675399156988372,0.23397631764068283,0.2270435824866523
default,R1-6,SHIELD_THR_HIGH,1p1,False,3,0.12666666666666668,1.365618673757968,1.3091158988645486,0.31660538097491675,0.31414012083803156,0.2277878259036126
default,R1-6,SHIELD_THR_HIGH,1p2,False,3,0.12666666666666668,1.365255768205021,1.3157909735930828,0.3151439547523896,0.31298379236357887,0.22760645752387684
default,R1-6,SHIELD_THR_HIGH,1p05,False,5,0.14666666666666667,1.302163941060411,1.2609256881463144,0.19152711501363284,0.18960169448737574,0.19884502801248302
default,R1-6,SHIELD_THR_HIGH,1p15,False,5,0.13333333333333333,1.2843631159797033,1.2570989845706992,0.2758295889877482,0.2746087077146905,0.20226094607462608
default,R1-6,SHIELD_THR_HIGH,1p1,False,5,0.13333333333333333,1.2807062906527231,1.2461077830642144,0.2763215210119718,0.27477251100024697,0.20244180156292924
default,R1-6,SHIELD_THR_HIGH,1p2,False,5,0.16666666666666666,1.312756766910601,1.2713618095187222,0.06238573511630049,0.060387723801866626,0.1997747849499151
default,R1-6,SHIELD_THR_HIGH,1p05,False,7,0.02666666666666667,1.083947491466539,1.0740720422061054,0.6903868977523432,0.6901364044801032,0.19613719602194526
default,R1-6,SHIELD_THR_HIGH,1p15,False,7,0.006666666666666667,1.091553011127131,1.0798643766810847,0.7065599040974821,0.7062761978885164,0.195782739259014
default,R1-6,SHIELD_THR_HIGH,1p1,False,7,0.02,1.09555036530518,1.084758326339294,0.6959169596996713,0.6956472176758667,0.1958363169884961
default,R1-6,SHIELD_THR_HIGH,1p2,False,7,0.013333333333333334,1.0887180580620597,1.0774462522558537,0.7023204077812052,0.7020435601996321,0.19578318972561728
default,R1-6,SHIELD_THR_HIGH,1p05,False,42,0.02666666666666667,1.0893725650051804,1.085072694871571,0.6839569787343179,0.6838460906904461,0.2003596531581227
default,R1-6,SHIELD_THR_HIGH,1p15,False,42,0.02,1.0892434121830799,1.0839504301999823,0.690692174371273,0.6905580452454624,0.20017486606845358
default,R1-6,SHIELD_THR_HIGH,1p1,False,42,0.02666666666666667,1.0909919518453912,1.0859324347346677,0.6839081971227323,0.6837776991315478,0.20012278355495572
default,R1-6,SHIELD_THR_HIGH,1p2,False,42,0.04,1.095451534703864,1.0876820785942216,0.665753868314917,0.6655442317785333,0.20009038343909283
default,R1-6,SHIELD_THR_HIGH,1,False,1,0.12666666666666668,1.2501156967641494,1.2141615380132689,0.32985922174362525,0.3283059038943164,0.20449058141490448
default,R1-6,SHIELD_THR_HIGH,1,False,3,0.07333333333333333,1.352532153222744,1.3203421748900435,0.570060816619241,0.5690071082536627,0.22884319658721247
default,R1-6,SHIELD_THR_HIGH,1,False,5,0.14666666666666667,1.2897951780527506,1.2485722067348297,0.193403456884057,0.19148018599603747,0.20186035069977337
default,R1-6,SHIELD_THR_HIGH,1,False,7,0.03333333333333333,1.082720252730019,1.073951164160084,0.6826852740987954,0.6824583587662202,0.19874578880859545
default,R1-6,SHIELD_THR_HIGH,1,False,42,0.02,1.0922808354707696,1.0849954464393852,0.6905610858160999,0.6903763910003464,0.2004801092235855
wide,R1-6,SHIELD_THR_HIGH,1p05,False,1,0.0,0.4017673909518442,0.40026507215826485,0.7535623702150047,0.7535623702150047,0.11705086731748736
wide,R1-6,SHIELD_THR_HIGH,1p15,False,1,0.0,0.39603559087722395,0.3983906081544125,0.7537417757532517,0.7537417757532517,0.11751741554173352
wide,R1-6,SHIELD_THR_HIGH,1p1,False,1,0.006666666666666667,0.4010090818517392,0.3996145981505189,0.7504270059147663,0.7504270059147663,0.11705709658066188
wide,R1-6,SHIELD_THR_HIGH,1p2,False,1,0.0,0.40779941214891574,0.4076181728717559,0.7529875174748745,0.7529875174748745,0.11597984903949865
wide,R1-6,SHIELD_THR_HIGH,1p05,False,3,0.04666666666666667,0.4789692854050434,0.4649059855060626,0.7037558940350819,0.7037558940350819,0.13331836404130898
wide,R1-6,SHIELD_THR_HIGH,1p15,False,3,0.04666666666666667,0.480327541727294,0.46808721142971127,0.7032198159123351,0.7032198159123351,0.13375309802822527
wide,R1-6,SHIELD_THR_HIGH,1p1,False,3,0.04666666666666667,0.4679464284065148,0.4640565475058068,0.704335742341715,0.704335742341715,0.13344512148094131
wide,R1-6,SHIELD_THR_HIGH,1p2,False,3,0.04,0.47651708865494385,0.4616316202853618,0.7147474233534645,0.7147474233534645,0.13413944364685837
wide,R1-6,SHIELD_THR_HIGH,1p05,False,5,0.09333333333333334,0.4813584908542192,0.5034800001018239,0.5605141573518929,0.5605141573518929,0.1293790207538583
wide,R1-6,SHIELD_THR_HIGH,1p15,False,5,0.06666666666666667,0.47778336145557343,0.5065425647421538,0.6529274056012869,0.6529274056012869,0.13071901740466216
wide,R1-6,SHIELD_THR_HIGH,1p1,False,5,0.06666666666666667,0.46622910019034725,0.5067091427351914,0.6536882755218932,0.6536882755218932,0.131091478153031
wide,R1-6,SHIELD_THR_HIGH,1p2,False,5,0.06,0.4547115549777254,0.5054647494254628,0.6705911907520249,0.6705911907520249,0.13137153210660013
wide,R1-6,SHIELD_THR_HIGH,1p05,False,7,0.0,0.4143741108385104,0.4102616878991729,0.7560391696891491,0.7560391696891491,0.11811187903636264
wide,R1-6,SHIELD_THR_HIGH,1p15,False,7,0.0,0.4073889926260893,0.4051137998335095,0.7558447661866056,0.7558447661866056,0.11856971799421875
wide,R1-6,SHIELD_THR_HIGH,1p1,False,7,0.0,0.401612981448675,0.39968394293278103,0.7557799353869813,0.7557799353869813,0.1187684262549103
wide,R1-6,SHIELD_THR_HIGH,1p2,False,7,0.0,0.40594760888709147,0.40323214945021024,0.7559419846039547,0.7559419846039547,0.11849675079422137
wide,R1-6,SHIELD_THR_HIGH,1p05,False,42,0.013333333333333334,0.4227645143967418,0.4220213962904011,0.7469006637619742,0.7469006637619742,0.12777359378686556
wide,R1-6,SHIELD_THR_HIGH,1p15,False,42,0.02,0.42985347520657763,0.42867008134983225,0.7421019314777558,0.7421019314777558,0.12769171226247814
wide,R1-6,SHIELD_THR_HIGH,1p1,False,42,0.006666666666666667,0.42805935338925905,0.42858675138366653,0.7504826589819676,0.7504826589819676,0.12798431007309097
wide,R1-6,SHIELD_THR_HIGH,1p2,False,42,0.013333333333333334,0.4248456154814072,0.42719747495697175,0.7467609342997992,0.7467609342997992,0.12828090374900347
wide,R1-6,SHIELD_THR_HIGH,1,False,1,0.0,0.3978221238630945,0.40200821236317386,0.7526636568247316,0.7526636568247316,0.11730230930037623
wide,R1-6,SHIELD_THR_HIGH,1,False,3,0.04666666666666667,0.4731936355015878,0.4671957570010584,0.7024141970601087,0.7024141970601087,0.13395035337074404
wide,R1-6,SHIELD_THR_HIGH,1,False,5,0.08,0.49023625555144085,0.5068803268874895,0.6124112282543164,0.6124112282543164,0.1297223566458889
wide,R1-6,SHIELD_THR_HIGH,1,False,7,0.0,0.4031269722980742,0.40074348118089487,0.75610394123161,0.75610394123161,0.12056541965055345
wide,R1-6,SHIELD_THR_HIGH,1,False,42,0.02666666666666667,0.42013456452204756,0.42298777473650945,0.7363159082296179,0.7363159082296179,0.12716962548994748
chain,R1-6,SHIELD_THR_NORM,1p05,False,1,0.06666666666666667,1.3767595078219772,1.3535625428721019,0.593873542637,0.5931455509849575,0.2101165231068072
chain,R1-6,SHIELD_THR_NORM,1p15,False,1,0.10666666666666667,1.3701653683433044,1.3497956539744438,0.4274393909512923,0.4266324579247415,0.20930045415008067
chain,R1-6,SHIELD_THR_NORM,1p1,False,1,0.09333333333333334,1.3632857020117588,1.348051418915917,0.49229663904033716,0.49173722252474583,0.20915006361043748
chain,R1-6,SHIELD_THR_NORM,1p2,False,1,0.08,1.3787972494392995,1.3546804112068922,0.5481349971833483,0.5473170857942569,0.2098097441562258
chain,R1-6,SHIELD_THR_NORM,1p3,False,1,0.11333333333333333,1.3762392900047147,1.3517999795370106,0.39170879291716915,0.39070593261472214,0.2075242596204286
chain,R1-6,SHIELD_THR_NORM,1p05,False,3,0.10666666666666667,1.5763041992955689,1.5229187435397722,0.41158807647831447,0.40943745329442954,0.23365884595571024
chain,R1-6,SHIELD_THR_NORM,1p15,False,3,0.14666666666666667,1.566528251908151,1.5027493996435979,0.17861888336091017,0.17562576766160548,0.2313909564972604
chain,R1-6,SHIELD_THR_NORM,1p1,False,3,0.12666666666666668,1.5676855396740288,1.5108928336450071,0.30193175135234984,0.29942893586624497,0.23243753997849878
chain,R1-6,SHIELD_THR_NORM,1p2,False,3,0.12666666666666668,1.5496623617854224,1.498225818073602,0.3028073536304826,0.30054207287300144,0.23251002577890495
chain,R1-6,SHIELD_THR_NORM,1p3,False,3,0.14,1.556502152771329,1.4994181736065975,0.2218896781487253,0.21925854267458406,0.231034106501163
chain,R1-6,SHIELD_THR_NORM,1p05,False,5,0.15333333333333332,1.51352429030701,1.4603648034292345,0.13946325116891478,0.1369368873323988,0.20363161559568715
chain,R1-6,SHIELD_THR_NORM,1p15,False,5,0.12,1.49914102990977,1.4698138493980921,0.3421563533154784,0.34090119844959216,0.2036277729175946
chain,R1-6,SHIELD_THR_NORM,1p1,False,5,0.13333333333333333,1.5044078107690915,1.4646617799691277,0.2633514751989084,0.2615584419213095,0.20417288207393705
chain,R1-6,SHIELD_THR_NORM,1p2,False,5,0.1,1.5002081391360664,1.4641595733376513,0.44881070352976665,0.4474148789584432,0.2047916311939998
chain,R1-6,SHIELD_THR_NORM,1p3,False,5,0.1,1.5067277537000625,1.4790221676887125,0.4466358768815606,0.44556067982319764,0.20609264134868863
chain,R1-6,SHIELD_THR_NORM,1p05,False,7,0.04,1.2201126752895368,1.2079021589291803,0.6656287895967701,0.6652991780376064,0.1968805003201548
chain,R1-6,SHIELD_THR_NORM,1p15,False,7,0.006666666666666667,1.222568194843053,1.2167474364858029,0.6991566171845524,0.6990124290977017,0.19750857152302934
chain,R1-6,SHIELD_THR_NORM,1p1,False,7,0.02,1.2110329718076034,1.2013572205417125,0.689834457840031,0.6895886741005093,0.19711088512374006
chain,R1-6,SHIELD_THR_NORM,1p2,False,7,0.006666666666666667,1.218617372830955,1.2132818954321773,0.6988077770913224,0.6986754861716709,0.19754380097758847
chain,R1-6,SHIELD_THR_NORM,1p3,False,7,0.03333333333333333,1.2227196909472824,1.210059994700275,0.6745697046228115,0.6742353137030302,0.19698950955685285
chain,R1-6,SHIELD_THR_NORM,1p05,False,42,0.03333333333333333,1.2267102118867206,1.2200409325068504,0.67115838328528,0.6709807731341988,0.1969461157439818
chain,R1-6,SHIELD_THR_NORM,1p15,False,42,0.006666666666666667,1.234103284885864,1.2245511096919512,0.6955721298275942,0.6953331655079282,0.19724716394086217
chain,R1-6,SHIELD_THR_NORM,1p1,False,42,0.02666666666666667,1.2354152321757976,1.228526419793088,0.6784364451184434,0.6782562658908994,0.19678108733808422
chain,R1-6,SHIELD_THR_NORM,1p2,False,42,0.0,1.233939635595765,1.2246365907933523,0.6998032218811284,0.6995731534280197,0.19803550501843986
chain,R1-6,SHIELD_THR_NORM,1p3,False,42,0.03333333333333333,1.2315222667629362,1.2238106338669876,0.6706455331251494,0.6704398998745275,0.19706029152482052
default,R1-6,SHIELD_THR_NORM,1p05,False,1,0.11333333333333333,1.2440148896901564,1.212718975477196,0.4049078536587496,0.4036393947780531,0.20363694920051637
default,R1-6,SHIELD_THR_NORM,1p15,False,1,0.08666666666666667,1.2527483157800243,1.228600195781221,0.5296377686510214,0.5287954747187066,0.20467338374531147
default,R1-6,SHIELD_THR_NORM,1p1,False,1,0.12,1.2557544258833258,1.2211469330517708,0.36719803194186706,0.36574649947104065,0.20437897599037255
default,R1-6,SHIELD_THR_NORM,1p2,False,1,0.1,1.2526182098380958,1.2180802654005713,0.47191600667839234,0.47061429287747153,0.20506122985682076
default,R1-6,SHIELD_THR_NORM,1p3,False,1,0.1,1.2517760638413524,1.2173897056832421,0.4711643750311888,0.4698671986591914,0.20412804466117832
default,R1-6,SHIELD_THR_NORM,1p05,False,3,0.14,1.3602065867692557,1.3042958482584814,0.23591732123550313,0.23335760467780037,0.22711636545973055
default,R1-6,SHIELD_THR_NORM,1p15,False,3,0.14,1.365570002838261,1.3045665354904126,0.23651866899441204,0.23372647002306768,0.22750152799061027
default,R1-6,SHIELD_THR_NORM,1p1,False,3,0.12,1.3594378840180066,1.3124836405477387,0.3550018760387776,0.3530120567784378,0.2284793688709506
default,R1-6,SHIELD_THR_NORM,1p2,False,3,0.10666666666666667,1.3561393407995936,1.3204144235516857,0.4247168036561602,0.4232971228270685,0.2280730787342904
default,R1-6,SHIELD_THR_NORM,1p3,False,3,0.12,1.3580539062250527,1.3056024062303746,0.3547251388812096,0.3525016503702837,0.22864805997025872
default,R1-6,SHIELD_THR_NORM,1p05,False,5,0.10666666666666667,1.2718401443241765,1.2572843830881688,0.42488778162865287,0.42430970080063884,0.20297735612029116
default,R1-6,SHIELD_THR_NORM,1p15,False,5,0.13333333333333333,1.2924629614979966,1.2587549371484643,0.2761250039517339,0.27461570280099284,0.20256944497115748
default,R1-6,SHIELD_THR_NORM,1p1,False,5,0.15333333333333332,1.2850561483416632,1.2472112110177194,0.152506231300652,0.150714805331164,0.20060091699353966
default,R1-6,SHIELD_THR_NORM,1p2,False,5,0.16,1.2820657658211643,1.2487584024459817,0.1078523279075552,0.10625709390008009,0.20209835495718864
default,R1-6,SHIELD_THR_NORM,1p3,False,5,0.14666666666666667,1.2813773776962254,1.2444260529723385,0.1924415228670896,0.19071695385981297,0.20248032250253858
default,R1-6,SHIELD_THR_NORM,1p05,False,7,0.04666666666666667,1.1182837690517702,1.1024344916385465,0.6573644848346197,0.6569282007462376,0.19481629660367739
default,R1-6,SHIELD_THR_NORM,1p15,False,7,0.04666666666666667,1.0941511564845336,1.08184169979285,0.6603342417298894,0.6599977708387882,0.1950256044119972
default,R1-6,SHIELD_THR_NORM,1p1,False,7,0.03333333333333333,1.0985670237921636,1.083396094429052,0.6817189295245115,0.6813253030423292,0.19553844759814426
default,R1-6,SHIELD_THR_NORM,1p2,False,7,0.013333333333333334,1.0925871123329487,1.0844123151818736,0.7016166107204066,0.7014154587321748,0.1956840972097166
default,R1-6,SHIELD_THR_NORM,1p3,False,7,0.03333333333333333,1.0913747585391815,1.082294784295002,0.6813726558069026,0.6811369055802617,0.1954312510466612
default,R1-6,SHIELD_THR_NORM,1p05,False,42,0.02,1.0953249352562255,1.0869699395724772,0.6905633543807389,0.6903515372274615,0.20004411898035096
default,R1-6,SHIELD_THR_NORM,1p15,False,42,0.006666666666666667,1.0919283551602046,1.0854664648161911,0.700488624723371,0.7003291351915765,0.2006616367893812
default,R1-6,SHIELD_THR_NORM,1p1,False,42,0.04666666666666667,1.0922095686667974,1.0854103278801226,0.654644272629588,0.6544559876467823,0.20016096832925342
default,R1-6,SHIELD_THR_NORM,1p2,False,42,0.04,1.098592264756704,1.0870663716143665,0.6656312663274426,0.6653201442462418,0.20005816568986004
default,R1-6,SHIELD_THR_NORM,1p3,False,42,0.02,1.0918558911230525,1.0850778709890028,0.6906636079467791,0.69049182506692,0.19981310198689195
wide,R1-6,SHIELD_THR_NORM,1p05,False,1,0.0,0.39401505809168297,0.3953468856158481,0.7536700270137943,0.7536700270137943,0.1173192554810291
wide,R1-6,SHIELD_THR_NORM,1p15,False,1,0.013333333333333334,0.3935961802987309,0.39449271505690847,0.7462336866583926,0.7462336866583926,0.11694855641875418
wide,R1-6,SHIELD_THR_NORM,1p1,False,1,0.0,0.3948981610923123,0.3943103817612348,0.7536700270137943,0.7536700270137943,0.1170962233814837
wide,R1-6,SHIELD_THR_NORM,1p2,False,1,0.0,0.39224231230430806,0.39484677316634287,0.7537059036292642,0.7537059036292642,0.11705557182418505
wide,R1-6,SHIELD_THR_NORM,1p3,False,1,0.0,0.39571832540477025,0.3954035818588962,0.7537059036292642,0.7537059036292642,0.11693663161901277
wide,R1-6,SHIELD_THR_NORM,1p05,False,3,0.04666666666666667,0.4780253360436981,0.46668271282767554,0.7031751065966216,0.7031751065966216,0.13373204364804367
wide,R1-6,SHIELD_THR_NORM,1p15,False,3,0.03333333333333333,0.4806354533866356,0.4630860659018463,0.7234511601099819,0.7234511601099819,0.13453678545408296
wide,R1-6,SHIELD_THR_NORM,1p1,False,3,0.04666666666666667,0.4740920547505097,0.46245830134198956,0.7029514765903339,0.7029514765903339,0.1331734514075459
wide,R1-6,SHIELD_THR_NORM,1p2,False,3,0.04,0.48578620922214305,0.46838367978883355,0.714271222915057,0.714271222915057,0.134440117358278
wide,R1-6,SHIELD_THR_NORM,1p3,False,3,0.04,0.47469723708274997,0.4639708799801788,0.7127516313014459,0.7127516313014459,0.13387326133531688
wide,R1-6,SHIELD_THR_NORM,1p05,False,5,0.07333333333333333,0.4774005214787891,0.5094841703497376,0.6338716104428891,0.6338716104428891,0.13170288065214572
wide,R1-6,SHIELD_THR_NORM,1p15,False,5,0.06,0.4931966671292754,0.5049988890430915,0.6709777420262129,0.6709777420262129,0.13191949864447944
wide,R1-6,SHIELD_THR_NORM,1p1,False,5,0.07333333333333333,0.47669065037919534,0.5067419674698436,0.6338716104428891,0.6338716104428891,0.13051169363032222
wide,R1-6,SHIELD_THR_NORM,1p2,False,5,0.08,0.4939397859849665,0.5040445881944875,0.6120695209273063,0.6120695209273063,0.13018371615256283
wide,R1-6,SHIELD_THR_NORM,1p3,False,5,0.08,0.4600911787691721,0.5069655498317739,0.6112387080301547,0.6112387080301547,0.12972896884347093
wide,R1-6,SHIELD_THR_NORM,1p05,False,7,0.0,0.4025167312744581,0.4002487261058346,0.7559095821687639,0.7559095821687639,0.1183623001337093
wide,R1-6,SHIELD_THR_NORM,1p15,False,7,0.0,0.4087770777610932,0.4067334253919463,0.7560391696891491,0.7560391696891491,0.11855171047279586
wide,R1-6,SHIELD_THR_NORM,1p1,False,7,0.0,0.39359447817924387,0.3933788094884894,0.7562658053030297,0.7562658053030297,0.11937177612000321
wide,R1-6,SHIELD_THR_NORM,1p2,False,7,0.0,0.40197852343156765,0.401166765046586,0.7559743833355728,0.7559743833355728,0.11897057359382565
wide,R1-6,SHIELD_THR_NORM,1p3,False,7,0.0,0.40211014968718073,0.3990606033809584,0.7560067783638827,0.7560067783638827,0.11900401936214271
wide,R1-6,SHIELD_THR_NORM,1p05,False,42,0.006666666666666667,0.42432152329611783,0.42538484778848007,0.7505171573932788,0.7505171573932788,0.12821989856902094
wide,R1-6,SHIELD_THR_NORM,1p15,False,42,0.02,0.4286038019294183,0.4274287043774177,0.7421019314777558,0.7421019314777558,0.12721336429170071
wide,R1-6,SHIELD_THR_NORM,1p1,False,42,0.013333333333333334,0.42429391243271447,0.426340602357007,0.7466211388855702,0.7466211388855702,0.12731978458398682
wide,R1-6,SHIELD_THR_NORM,1p2,False,42,0.013333333333333334,0.42453331655092796,0.4268862073418228,0.746691044837865,0.746691044837865,0.128326281085365
wide,R1-6,SHIELD_THR_NORM,1p3,False,42,0.02,0.4238386607711701,0.4236292036222454,0.7421374179222902,0.7421374179222902,0.1273804673569535
default,R4-1,OVERFLOW_MULT,1p1,False,1,0.10666666666666667,1.2452766900576993,1.2135620637810307,0.43909566291627067,0.43785452186080587,0.20414484327875954
default,R4-1,OVERFLOW_MULT,1p25,False,1,0.09333333333333334,1.2395808457059778,1.211120165783608,0.501547330910346,0.5005145725681256,0.2047753266742367
default,R4-1,OVERFLOW_MULT,1p5,False,1,0.10666666666666667,1.248942287826268,1.2167326760175394,0.43751736281645737,0.43625467995065514,0.2040939893858912
default,R4-1,OVERFLOW_MULT,1p1,False,3,0.15333333333333332,1.3627056579927,1.3085410044610708,0.1503846301979514,0.14781871595541304,0.226057714214615
default,R4-1,OVERFLOW_MULT,1p25,False,3,0.12,1.364653651339166,1.3247413929999106,0.3519445342993287,0.350249170964417,0.2273071368453669
default,R4-1,OVERFLOW_MULT,1p5,False,3,0.11333333333333333,1.355011273528849,1.3263086430387843,0.38923828275825534,0.3880577027665868,0.22737820165744163
default,R4-1,OVERFLOW_MULT,1p1,False,5,0.13333333333333333,1.2913532795198173,1.2501798694953246,0.27609309595326137,0.27424930829523453,0.2022915079669144
default,R4-1,OVERFLOW_MULT,1p25,False,5,0.13333333333333333,1.2848364589458785,1.251705771311118,0.2753780085675058,0.2738939097092378,0.20256128738236
default,R4-1,OVERFLOW_MULT,1p5,False,5,0.13333333333333333,1.281778591132936,1.2480228729063483,0.2768361110323092,0.2753253150082283,0.2012396994095344
default,R4-1,OVERFLOW_MULT,1p1,False,7,0.006666666666666667,1.090049784595047,1.0847797989553776,0.706866169528309,0.7067383952216192,0.1959799443663783
default,R4-1,OVERFLOW_MULT,1p25,False,7,0.04,1.0968207473540204,1.0824234526891783,0.6718636416698067,0.6714807905527311,0.195655930942025
default,R4-1,OVERFLOW_MULT,1p5,False,7,0.013333333333333334,1.089854707264109,1.0798682679194591,0.7022355960322499,0.7019902715032925,0.19578029778872585
default,R4-1,OVERFLOW_MULT,1p1,False,42,0.04,1.090369085434975,1.0830136069755438,0.6662414192346267,0.6660431868028175,0.19999159273061093
default,R4-1,OVERFLOW_MULT,1p25,False,42,0.03333333333333333,1.0940426273838455,1.088133403074148,0.675634936498213,0.6754792975581598,0.20014339857667862
default,R4-1,OVERFLOW_MULT,1p5,False,42,0.03333333333333333,1.091695171270559,1.0832262242355808,0.6760628650060312,0.6758400259909338,0.20060968775780363
default,R4-1,OVERFLOW_MULT,1,False,1,0.08666666666666667,1.2523916332676084,1.2231582494999087,0.5290357691569537,0.5280150642290214,0.20524701086399355
default,R4-1,OVERFLOW_MULT,1,False,3,0.12666666666666668,1.3756463401564205,1.3130041453220078,0.3153556185679727,0.31261984572742424,0.227490305135331
default,R4-1,OVERFLOW_MULT,1,False,5,0.12666666666666668,1.2861872105584615,1.2477593575689325,0.3158608143995881,0.31418376514296575,0.20252028748910797
default,R4-1,OVERFLOW_MULT,1,False,7,0.013333333333333334,1.0814591222498486,1.0734937550615324,0.7026453373897813,0.7024498976780068,0.19563562757203867
default,R4-1,OVERFLOW_MULT,1,False,42,0.02666666666666667,1.0956287111262495,1.0854742228286411,0.6838401672257354,0.6835781667916434,0.20007978435995386
default,R4-1,OVERFLOW_MULT,2,False,1,0.12,1.2545936531181667,1.2197001288902292,0.3670423758602619,0.36557864607584245,0.2037186401504095
default,R4-1,OVERFLOW_MULT,2,False,3,0.15333333333333332,1.3688101207249024,1.3049036242794265,0.15153405494430006,0.14850749735449453,0.225471328569943
default,R4-1,OVERFLOW_MULT,2,False,5,0.13333333333333333,1.2975171643744643,1.2648803981662378,0.2744644008779145,0.27300164442474695,0.20060596882997445
default,R4-1,OVERFLOW_MULT,2,False,7,0.02,1.0916037956357563,1.0803100827388477,0.6961827155560666,0.6959006321187531,0.19555391957532692
default,R4-1,OVERFLOW_MULT,2,False,42,0.03333333333333333,1.0940421191680023,1.0867456970956826,0.6753180681915499,0.6751257327481802,0.19992416564496324
default,R4-1,CP_REM_COEFF,0p2,False,1,0.10666666666666667,1.257367876750526,1.2268381356487785,0.4372022823882481,0.43600508907683466,0.20466384315574393
default,R4-1,CP_REM_COEFF,0p3,False,1,0.10666666666666667,1.2460841341818747,1.2120150958012577,0.4395193022409409,0.4381865693087912,0.20442079217153905
default,R4-1,CP_REM_COEFF,0p45,False,1,0.12,1.2453021039427445,1.2158143918997166,0.3671620055075814,0.36592528522203205,0.20368652053637049
default,R4-1,CP_REM_COEFF,0p6,False,1,0.11333333333333333,1.24296924776985,1.2136941681266733,0.4038227208197208,0.4026349719926253,0.20413071045286385
default,R4-1,CP_REM_COEFF,0p8,False,1,0.14,1.2468424221525258,1.2137897356460876,0.25086093816749305,0.24935972392503145,0.20454051411413093
default,R4-1,CP_REM_COEFF,0p2,False,3,0.14,1.3577372754328374,1.2973469959956236,0.2368016625758495,0.23403793908924325,0.22682187442852722
default,R4-1,CP_REM_COEFF,0p3,False,3,0.12666666666666668,1.3754964574575603,1.321430735468878,0.31426710025899984,0.3119044055656936,0.22692301854779914
default,R4-1,CP_REM_COEFF,0p45,False,3,0.14666666666666667,1.3788456506008977,1.318420143773992,0.19274485326631377,0.18992443919097543,0.22662465604399762
default,R4-1,CP_REM_COEFF,0p6,False,3,0.12,1.3623608698651088,1.3271155654353126,0.35101107664203024,0.34951295272792604,0.22736761457064328
default,R4-1,CP_REM_COEFF,0p8,False,3,0.15333333333333332,1.3753690717580322,1.307475573579331,0.15126573958907288,0.14805000358411635,0.226764783107669
default,R4-1,CP_REM_COEFF,0p2,False,5,0.14666666666666667,1.2905128550771068,1.2510769507283515,0.1938641566163639,0.19202463191528799,0.20104816168920683
default,R4-1,CP_REM_COEFF,0p3,False,5,0.1,1.2917984309952082,1.262148099049563,0.4576205391537845,0.45648408249284783,0.20400765459332354
default,R4-1,CP_REM_COEFF,0p45,False,5,0.12,1.2787427333299368,1.253594186663949,0.35448015291832397,0.35341435995873904,0.202487006596985
default,R4-1,CP_REM_COEFF,0p6,False,5,0.08666666666666667,1.2810336678784202,1.260213152064357,0.5198687874421815,0.5191322827962344,0.20552579842891958
default,R4-1,CP_REM_COEFF,0p8,False,5,0.16,1.2902053288482236,1.2606350363222096,0.10876606337361588,0.10735012304860068,0.2017062524828467
default,R4-1,CP_REM_COEFF,0p2,False,7,0.006666666666666667,1.0819539604805775,1.0732512839055943,0.7071205271319888,0.7069096518149491,0.1962754056711068
default,R4-1,CP_REM_COEFF,0p3,False,7,0.0,1.0930259202501238,1.0791698220901111,0.7104354942125972,0.7101028420146602,0.1970340976449863
default,R4-1,CP_REM_COEFF,0p45,False,7,0.02666666666666667,1.0932505577224458,1.0839455168227996,0.6891926020934236,0.6889558389807605,0.19544061573807292
default,R4-1,CP_REM_COEFF,0p6,False,7,0.02,1.0803775752235865,1.0717448520375423,0.6971425487593009,0.6969275077288893,0.1959392800856288
default,R4-1,CP_REM_COEFF,0p8,False,7,0.013333333333333334,1.0840261894756331,1.074157776843925,0.7023251333390984,0.7020827693386458,0.1955524396087431
default,R4-1,CP_REM_COEFF,0p2,False,42,0.03333333333333333,1.0938360685938953,1.0862469973543023,0.6762819596635614,0.6760823870723389,0.20032523871646768
default,R4-1,CP_REM_COEFF,0p3,False,42,0.03333333333333333,1.0936108674341336,1.0867275487214187,0.6764592113479717,0.6762782823463543,0.1998174529119197
default,R4-1,CP_REM_COEFF,0p45,False,42,0.02,1.09496690430888,1.0870026646595623,0.6900128470267932,0.6898106457220793,0.20046738392711416
default,R4-1,CP_REM_COEFF,0p6,False,42,0.02,1.0941489363302481,1.0899553193015037,0.6904091900201798,0.6903028443287111,0.20027474725358782
default,R4-1,CP_REM_COEFF,0p8,False,42,0.02,1.0924798492070833,1.0863475905827056,0.6905791275312767,0.6904236795875668,0.20045529149290936
